"Account number","Industry","GPCH","Booking date","Reportables (ppx)"
"3170404648","Gov: Hospital","HbA1c","6/8/2020","175"
"3170404648","Gov: Hospital","HbA1c","7/10/2020","230"
"3170404648","Gov: Hospital","HbA1c","8/7/2020","225"
"3170404648","Gov: Hospital","HbA1c","9/10/2020","231"
"3170404648","Gov: Hospital","HbA1c","10/9/2020","245"
"3170404648","Gov: Hospital","HbA1c","12/11/2020","214"
"3170404648","Gov: Hospital","Osteocalcin","1/9/2015","6"
"3170404648","Gov: Hospital","Osteocalcin","2/5/2015","146"
"3170404648","Gov: Hospital","Osteocalcin","3/5/2015","4"
"3170404648","Gov: Hospital","Osteocalcin","5/12/2015","8"
"3170404648","Gov: Hospital","Osteocalcin","7/6/2015","9"
"3170404648","Gov: Hospital","Osteocalcin","8/6/2015","4"
"3170404648","Gov: Hospital","Osteocalcin","9/8/2015","1"
"3170404648","Gov: Hospital","Osteocalcin","10/5/2015","4"
"3170404648","Gov: Hospital","Osteocalcin","11/5/2015","8"
"3170404648","Gov: Hospital","Osteocalcin","12/8/2015","10"
"3170404648","Gov: Hospital","Osteocalcin","12/15/2015","1"
"3170404648","Gov: Hospital","Osteocalcin","1/20/2016","3"
"3170404648","Gov: Hospital","Osteocalcin","2/5/2016","14"
"3170404648","Gov: Hospital","Osteocalcin","3/14/2016","6"
"3170404648","Gov: Hospital","Osteocalcin","4/18/2016","4"
"3170404648","Gov: Hospital","Osteocalcin","5/11/2016","4"
"3170404648","Gov: Hospital","Osteocalcin","7/11/2016","22"
"3170404648","Gov: Hospital","Osteocalcin","8/16/2016","8"
"3170404648","Gov: Hospital","Osteocalcin","9/6/2016","17"
"3170404648","Gov: Hospital","Osteocalcin","10/6/2016","4"
"3170404648","Gov: Hospital","Osteocalcin","11/23/2016","17"
"3170404648","Gov: Hospital","Osteocalcin","12/7/2016","5"
"3170404648","Gov: Hospital","Osteocalcin","5/9/2017","1"
"3170404648","Gov: Hospital","Osteocalcin","6/12/2017","1"
"3170404648","Gov: Hospital","Osteocalcin","8/16/2017","4"
"3170404648","Gov: Hospital","Osteocalcin","11/6/2017","17"
"3170404648","Gov: Hospital","Osteocalcin","12/5/2017","3"
"3170404648","Gov: Hospital","Osteocalcin","1/5/2018","2"
"3170404648","Gov: Hospital","Osteocalcin","3/5/2018","2"
"3170404648","Gov: Hospital","Osteocalcin","5/22/2018","16"
"3170404648","Gov: Hospital","Osteocalcin","7/18/2018","9"
"3170404648","Gov: Hospital","Osteocalcin","9/6/2018","1"
"3170404648","Gov: Hospital","Osteocalcin","10/5/2018","6"
"3170404648","Gov: Hospital","Osteocalcin","11/5/2018","13"
"3170404648","Gov: Hospital","Osteocalcin","12/5/2018","5"
"3170404648","Gov: Hospital","Osteocalcin","1/7/2019","10"
"3170404648","Gov: Hospital","Osteocalcin","2/8/2019","6"
"3170404648","Gov: Hospital","Osteocalcin","3/6/2019","6"
"3170404648","Gov: Hospital","Osteocalcin","4/11/2019","12"
"3170404648","Gov: Hospital","Osteocalcin","6/7/2019","2"
"3170404648","Gov: Hospital","Osteocalcin","8/6/2019","5"
"3170404648","Gov: Hospital","PCT","3/16/2017","146"
"3170404648","Gov: Hospital","PCT","4/11/2017","194"
"3170404648","Gov: Hospital","PCT","6/12/2017","193"
"3170404648","Gov: Hospital","PCT","7/25/2017","170"
"3170404648","Gov: Hospital","PCT","9/26/2017","227"
"3170404648","Gov: Hospital","PCT","10/13/2017","203"
"3170404648","Gov: Hospital","PCT","11/10/2017","170"
"3170404648","Gov: Hospital","PCT","12/20/2017","173"
"3170404648","Gov: Hospital","PCT","2/5/2018","162"
"3170404648","Gov: Hospital","PCT","3/5/2018","185"
"3170404648","Gov: Hospital","PCT","5/22/2018","148"
"3170404648","Gov: Hospital","PCT","6/8/2018","217"
"3170404648","Gov: Hospital","PCT","7/18/2018","193"
"3170404648","Gov: Hospital","PCT","9/6/2018","200"
"3170404648","Gov: Hospital","PCT","10/5/2018","227"
"3170404648","Gov: Hospital","PCT","12/5/2018","196"
"3170404648","Gov: Hospital","PCT","1/7/2019","230"
"3170404648","Gov: Hospital","PCT","2/8/2019","235"
"3170404648","Gov: Hospital","PCT","3/6/2019","268"
"3170404648","Gov: Hospital","PCT","4/11/2019","199"
"3170404648","Gov: Hospital","PCT","5/13/2019","229"
"3170404648","Gov: Hospital","PCT","7/12/2019","249"
"3170404648","Gov: Hospital","PCT","8/6/2019","240"
"3170404648","Gov: Hospital","PCT","9/9/2019","162"
"3170404648","Gov: Hospital","PCT","12/12/2019","176"
"3170404648","Gov: Hospital","PCT","4/13/2020","372"
"3170404648","Gov: Hospital","PCT","6/8/2020","214"
"3170404648","Gov: Hospital","PCT","7/9/2020","150"
"3170404648","Gov: Hospital","PCT","8/7/2020","153"
"3170404648","Gov: Hospital","PCT","9/10/2020","147"
"3170404648","Gov: Hospital","PCT","10/9/2020","172"
"3170404648","Gov: Hospital","PCT","12/11/2020","179"
"3170404648","Gov: Hospital","ProBNP","1/9/2015","291"
"3170404648","Gov: Hospital","ProBNP","2/5/2015","320"
"3170404648","Gov: Hospital","ProBNP","3/5/2015","296"
"3170404648","Gov: Hospital","ProBNP","4/9/2015","284"
"3170404648","Gov: Hospital","ProBNP","5/12/2015","231"
"3170404648","Gov: Hospital","ProBNP","6/5/2015","284"
"3170404648","Gov: Hospital","ProBNP","7/6/2015","327"
"3170404648","Gov: Hospital","ProBNP","8/6/2015","316"
"3170404648","Gov: Hospital","ProBNP","9/8/2015","257"
"3170404648","Gov: Hospital","ProBNP","11/5/2015","194"
"3170404648","Gov: Hospital","ProBNP","12/8/2015","306"
"3170404648","Gov: Hospital","ProBNP","12/15/2015","-194"
"3170404648","Gov: Hospital","ProBNP","1/20/2016","319"
"3170404648","Gov: Hospital","ProBNP","2/5/2016","357"
"3170404648","Gov: Hospital","ProBNP","3/14/2016","375"
"3170404648","Gov: Hospital","ProBNP","4/18/2016","381"
"3170404648","Gov: Hospital","ProBNP","5/11/2016","342"
"3170404648","Gov: Hospital","ProBNP","6/8/2016","328"
"3170404648","Gov: Hospital","ProBNP","8/16/2016","303"
"3170404648","Gov: Hospital","ProBNP","9/6/2016","333"
"3170404648","Gov: Hospital","ProBNP","10/6/2016","407"
"3170404648","Gov: Hospital","ProBNP","11/23/2016","424"
"3170404648","Gov: Hospital","ProBNP","2/8/2017","490"
"3170404648","Gov: Hospital","ProBNP","3/16/2017","395"
"3170404648","Gov: Hospital","ProBNP","4/11/2017","455"
"3170404648","Gov: Hospital","ProBNP","5/9/2017","379"
"3170404648","Gov: Hospital","ProBNP","6/12/2017","398"
"3170404648","Gov: Hospital","ProBNP","7/6/2017","370"
"3170404648","Gov: Hospital","ProBNP","8/16/2017","496"
"3170404648","Gov: Hospital","ProBNP","10/5/2017","428"
"3170404648","Gov: Hospital","ProBNP","1/5/2018","469"
"3170404648","Gov: Hospital","ProBNP","2/5/2018","540"
"3170404648","Gov: Hospital","ProBNP","3/5/2018","444"
"3170404648","Gov: Hospital","ProBNP","5/22/2018","429"
"3170404648","Gov: Hospital","ProBNP","6/8/2018","482"
"3170404648","Gov: Hospital","ProBNP","7/18/2018","496"
"3170404648","Gov: Hospital","ProBNP","8/2/2018","473"
"3170404648","Gov: Hospital","ProBNP","10/5/2018","424"
"3170404648","Gov: Hospital","ProBNP","12/5/2018","448"
"3170404648","Gov: Hospital","ProBNP","2/8/2019","609"
"3170404648","Gov: Hospital","ProBNP","3/6/2019","552"
"3170404648","Gov: Hospital","ProBNP","4/11/2019","494"
"3170404648","Gov: Hospital","ProBNP","5/13/2019","613"
"3170404648","Gov: Hospital","ProBNP","6/7/2019","639"
"3170404648","Gov: Hospital","ProBNP","8/6/2019","558"
"3170404648","Gov: Hospital","ProBNP","9/9/2019","512"
"3170404648","Gov: Hospital","ProBNP","10/15/2019","565"
"3170404648","Gov: Hospital","ProBNP","11/12/2019","634"
"3170404648","Gov: Hospital","ProBNP","1/14/2020","529"
"3170404648","Gov: Hospital","ProBNP","4/13/2020","846"
"3170404648","Gov: Hospital","ProBNP","9/10/2020","684"
"3170404648","Gov: Hospital","ProBNP","10/9/2020","759"
"3170404648","Gov: Hospital","ProBNP","11/24/2020","619"
"3170404648","Gov: Hospital","ProBNP","12/11/2020","747"
"3170404648","Gov: Hospital","PTH","1/9/2015","152"
"3170404648","Gov: Hospital","PTH","2/5/2015","164"
"3170404648","Gov: Hospital","PTH","3/5/2015","88"
"3170404648","Gov: Hospital","PTH","5/12/2015","66"
"3170404648","Gov: Hospital","PTH","6/5/2015","159"
"3170404648","Gov: Hospital","PTH","7/6/2015","88"
"3170404648","Gov: Hospital","PTH","8/6/2015","153"
"3170404648","Gov: Hospital","PTH","9/8/2015","53"
"3170404648","Gov: Hospital","PTH","10/5/2015","162"
"3170404648","Gov: Hospital","PTH","12/8/2015","161"
"3170404648","Gov: Hospital","PTH","12/15/2015","33"
"3170404648","Gov: Hospital","PTH","1/20/2016","166"
"3170404648","Gov: Hospital","PTH","3/14/2016","185"
"3170404648","Gov: Hospital","PTH","4/18/2016","56"
"3170404648","Gov: Hospital","PTH","5/11/2016","153"
"3170404648","Gov: Hospital","PTH","6/8/2016","72"
"3170404648","Gov: Hospital","PTH","7/11/2016","143"
"3170404648","Gov: Hospital","PTH","8/16/2016","60"
"3170404648","Gov: Hospital","PTH","9/6/2016","183"
"3170404648","Gov: Hospital","PTH","10/6/2016","73"
"3170404648","Gov: Hospital","PTH","11/23/2016","176"
"3170404648","Gov: Hospital","PTH","12/7/2016","68"
"3170404648","Gov: Hospital","PTH","1/10/2017","172"
"3170404648","Gov: Hospital","PTH","2/8/2017","187"
"3170404648","Gov: Hospital","PTH","4/11/2017","175"
"3170404648","Gov: Hospital","PTH","6/12/2017","170"
"3170404648","Gov: Hospital","PTH","7/6/2017","96"
"3170404648","Gov: Hospital","PTH","8/16/2017","171"
"3170404648","Gov: Hospital","PTH","11/6/2017","76"
"3170404648","Gov: Hospital","PTH","12/5/2017","184"
"3170404648","Gov: Hospital","PTH","1/5/2018","92"
"3170404648","Gov: Hospital","PTH","2/5/2018","203"
"3170404648","Gov: Hospital","PTH","4/23/2018","101"
"3170404648","Gov: Hospital","PTH","9/6/2018","199"
"3170404648","Gov: Hospital","PTH","10/5/2018","191"
"3170404648","Gov: Hospital","PTH","11/5/2018","92"
"3170404648","Gov: Hospital","PTH","12/5/2018","198"
"3170404648","Gov: Hospital","PTH","1/7/2019","85"
"3170404648","Gov: Hospital","PTH","2/8/2019","194"
"3170404648","Gov: Hospital","PTH","3/6/2019","84"
"3170404648","Gov: Hospital","PTH","5/13/2019","94"
"3170404648","Gov: Hospital","PTH","6/7/2019","197"
"3170404648","Gov: Hospital","PTH","7/9/2019","82"
"3170404648","Gov: Hospital","PTH","8/6/2019","203"
"3170404648","Gov: Hospital","PTH","9/9/2019","171"
"3170404648","Gov: Hospital","PTH","10/15/2019","90"
"3170404648","Gov: Hospital","PTH","1/14/2020","71"
"3170404648","Gov: Hospital","PTH","2/12/2020","104"
"3170404648","Gov: Hospital","PTH","6/8/2020","56"
"3170404648","Gov: Hospital","PTH","7/10/2020","199"
"3170404648","Gov: Hospital","PTH","10/9/2020","87"
"3170404648","Gov: Hospital","PTH","11/24/2020","182"
"3170404652","Gov: Hospital","ProBNP","3/5/2015","177"
"3170404652","Gov: Hospital","ProBNP","5/5/2015","113"
"3170404652","Gov: Hospital","ProBNP","6/26/2015","95"
"3170404652","Gov: Hospital","ProBNP","7/8/2015","155"
"3170404652","Gov: Hospital","ProBNP","10/6/2015","100"
"3170404652","Gov: Hospital","ProBNP","1/6/2016","126"
"3170404652","Gov: Hospital","ProBNP","2/5/2016","133"
"3170404652","Gov: Hospital","ProBNP","3/8/2016","187"
"3170404652","Gov: Hospital","ProBNP","5/9/2016","166"
"3170404652","Gov: Hospital","ProBNP","6/14/2016","156"
"3170404652","Gov: Hospital","ProBNP","7/25/2016","131"
"3170404652","Gov: Hospital","ProBNP","8/24/2016","111"
"3170404652","Gov: Hospital","ProBNP","9/6/2016","132"
"3170404652","Gov: Hospital","ProBNP","11/28/2016","161"
"3170404652","Gov: Hospital","ProBNP","12/19/2016","179"
"3170404652","Gov: Hospital","ProBNP","1/20/2017","191"
"3170404652","Gov: Hospital","ProBNP","3/14/2017","150"
"3170404652","Gov: Hospital","ProBNP","4/10/2017","148"
"3170404652","Gov: Hospital","ProBNP","5/10/2017","111"
"3170404652","Gov: Hospital","ProBNP","6/12/2017","129"
"3170404652","Gov: Hospital","ProBNP","7/6/2017","133"
"3170404652","Gov: Hospital","ProBNP","8/11/2017","133"
"3170404652","Gov: Hospital","ProBNP","9/5/2017","147"
"3170404652","Gov: Hospital","ProBNP","11/14/2017","326"
"3170404652","Gov: Hospital","ProBNP","12/5/2017","122"
"3170404652","Gov: Hospital","ProBNP","2/16/2018","176"
"3170404652","Gov: Hospital","ProBNP","4/5/2018","208"
"3170404652","Gov: Hospital","ProBNP","6/5/2018","133"
"3170404652","Gov: Hospital","ProBNP","9/6/2018","110"
"3170404652","Gov: Hospital","ProBNP","10/8/2018","128"
"3170404652","Gov: Hospital","ProBNP","1/8/2019","146"
"3170404652","Gov: Hospital","ProBNP","2/26/2019","208"
"3170404652","Gov: Hospital","ProBNP","3/11/2019","181"
"3170404652","Gov: Hospital","ProBNP","6/7/2019","166"
"3170404652","Gov: Hospital","ProBNP","7/9/2019","169"
"3170404652","Gov: Hospital","ProBNP","9/9/2019","128"
"3170404652","Gov: Hospital","ProBNP","11/12/2019","158"
"3170404652","Gov: Hospital","ProBNP","1/14/2020","157"
"3170404652","Gov: Hospital","ProBNP","4/29/2020","491"
"3170404652","Gov: Hospital","ProBNP","5/28/2020","130"
"3170404652","Gov: Hospital","ProBNP","7/10/2020","155"
"3170404652","Gov: Hospital","ProBNP","9/18/2020","154"
"3170404652","Gov: Hospital","ProBNP","11/25/2020","215"
"3170404652","Gov: Hospital","ProBNP","12/11/2020","230"
"3170404689","Gov: Hospital","HbA1c","1/12/2015","98"
"3170404689","Gov: Hospital","HbA1c","2/11/2015","108"
"3170404689","Gov: Hospital","HbA1c","3/10/2015","98"
"3170404689","Gov: Hospital","HbA1c","4/8/2015","114"
"3170404689","Gov: Hospital","HbA1c","6/11/2015","85"
"3170404689","Gov: Hospital","HbA1c","7/9/2015","120"
"3170404689","Gov: Hospital","HbA1c","8/5/2015","88"
"3170404689","Gov: Hospital","HbA1c","9/8/2015","107"
"3170404689","Gov: Hospital","HbA1c","11/10/2015","125"
"3170404689","Gov: Hospital","HbA1c","12/8/2015","94"
"3170404689","Gov: Hospital","HbA1c","4/12/2016","119"
"3170404689","Gov: Hospital","HbA1c","5/17/2016","104"
"3170404689","Gov: Hospital","HbA1c","7/11/2016","117"
"3170404689","Gov: Hospital","HbA1c","8/8/2016","90"
"3170404689","Gov: Hospital","HbA1c","10/5/2016","112"
"3170404689","Gov: Hospital","HbA1c","11/9/2016","88"
"3170404689","Gov: Hospital","HbA1c","12/5/2016","92"
"3170404689","Gov: Hospital","HbA1c","1/5/2017","88"
"3170404689","Gov: Hospital","HbA1c","2/6/2017","98"
"3170404689","Gov: Hospital","HbA1c","3/14/2017","99"
"3170404689","Gov: Hospital","HbA1c","5/15/2017","81"
"3170404689","Gov: Hospital","HbA1c","5/23/2017","-111"
"3170404689","Gov: Hospital","HbA1c","7/31/2017","84"
"3170404689","Gov: Hospital","HbA1c","9/6/2017","86"
"3170404689","Gov: Hospital","HbA1c","10/12/2017","93"
"3170404689","Gov: Hospital","HbA1c","11/13/2017","102"
"3170404689","Gov: Hospital","HbA1c","12/26/2017","12"
"3170404689","Gov: Hospital","HbA1c","2/7/2018","90"
"3170404689","Gov: Hospital","HbA1c","2/8/2018","99"
"3170404689","Gov: Hospital","HbA1c","3/5/2018","77"
"3170404689","Gov: Hospital","HbA1c","4/18/2018","124"
"3170404689","Gov: Hospital","HbA1c","5/7/2018","81"
"3170404689","Gov: Hospital","HbA1c","6/5/2018","84"
"3170404689","Gov: Hospital","HbA1c","8/6/2018","81"
"3170404689","Gov: Hospital","HbA1c","11/5/2018","112"
"3170404689","Gov: Hospital","HbA1c","1/7/2019","92"
"3170404689","Gov: Hospital","HbA1c","2/6/2019","81"
"3170404689","Gov: Hospital","HbA1c","3/11/2019","87"
"3170404689","Gov: Hospital","ProBNP","1/12/2015","498"
"3170404689","Gov: Hospital","ProBNP","2/11/2015","569"
"3170404689","Gov: Hospital","ProBNP","3/10/2015","523"
"3170404689","Gov: Hospital","ProBNP","4/8/2015","441"
"3170404689","Gov: Hospital","ProBNP","5/11/2015","422"
"3170404689","Gov: Hospital","ProBNP","6/11/2015","437"
"3170404689","Gov: Hospital","ProBNP","7/9/2015","404"
"3170404689","Gov: Hospital","ProBNP","8/5/2015","387"
"3170404689","Gov: Hospital","ProBNP","9/8/2015","408"
"3170404689","Gov: Hospital","ProBNP","10/13/2015","410"
"3170404689","Gov: Hospital","ProBNP","11/10/2015","463"
"3170404689","Gov: Hospital","ProBNP","12/8/2015","380"
"3170404689","Gov: Hospital","ProBNP","2/11/2016","515"
"3170404689","Gov: Hospital","ProBNP","3/14/2016","468"
"3170404689","Gov: Hospital","ProBNP","4/12/2016","461"
"3170404689","Gov: Hospital","ProBNP","5/17/2016","499"
"3170404689","Gov: Hospital","ProBNP","7/11/2016","370"
"3170404689","Gov: Hospital","ProBNP","8/8/2016","391"
"3170404689","Gov: Hospital","ProBNP","9/6/2016","384"
"3170404689","Gov: Hospital","ProBNP","10/5/2016","353"
"3170404689","Gov: Hospital","ProBNP","11/9/2016","447"
"3170404689","Gov: Hospital","ProBNP","12/5/2016","352"
"3170404689","Gov: Hospital","ProBNP","4/11/2017","320"
"3170404689","Gov: Hospital","ProBNP","5/15/2017","346"
"3170404689","Gov: Hospital","ProBNP","5/23/2017","320"
"3170404689","Gov: Hospital","ProBNP","6/8/2017","356"
"3170404689","Gov: Hospital","ProBNP","7/31/2017","372"
"3170404689","Gov: Hospital","ProBNP","8/9/2017","354"
"3170404689","Gov: Hospital","ProBNP","9/6/2017","358"
"3170404689","Gov: Hospital","ProBNP","11/13/2017","425"
"3170404689","Gov: Hospital","ProBNP","12/13/2017","523"
"3170404689","Gov: Hospital","ProBNP","1/9/2018","442"
"3170404689","Gov: Hospital","ProBNP","2/8/2018","473"
"3170404689","Gov: Hospital","ProBNP","3/5/2018","371"
"3170404689","Gov: Hospital","ProBNP","5/7/2018","371"
"3170404689","Gov: Hospital","ProBNP","6/5/2018","359"
"3170404689","Gov: Hospital","ProBNP","7/9/2018","338"
"3170404689","Gov: Hospital","ProBNP","8/6/2018","251"
"3170404689","Gov: Hospital","ProBNP","9/6/2018","296"
"3170404689","Gov: Hospital","ProBNP","10/5/2018","218"
"3170404689","Gov: Hospital","ProBNP","12/5/2018","308"
"3170404689","Gov: Hospital","ProBNP","2/6/2019","489"
"3170404689","Gov: Hospital","ProBNP","3/11/2019","369"
"3170404689","Gov: Hospital","ProBNP","4/5/2019","426"
"3170404689","Gov: Hospital","ProBNP","5/7/2019","465"
"3170404689","Gov: Hospital","ProBNP","6/6/2019","409"
"3170404689","Gov: Hospital","ProBNP","7/10/2019","338"
"3170404689","Gov: Hospital","ProBNP","8/20/2019","341"
"3170404689","Gov: Hospital","ProBNP","9/12/2019","377"
"3170404689","Gov: Hospital","ProBNP","10/10/2019","372"
"3170404689","Gov: Hospital","ProBNP","11/6/2019","355"
"3170404689","Gov: Hospital","ProBNP","1/10/2020","416"
"3170404689","Gov: Hospital","ProBNP","2/13/2020","363"
"3170404689","Gov: Hospital","ProBNP","3/5/2020","340"
"3170404689","Gov: Hospital","ProBNP","4/16/2020","320"
"3170404689","Gov: Hospital","ProBNP","6/9/2020","349"
"3170404689","Gov: Hospital","ProBNP","9/8/2020","383"
"3170404689","Gov: Hospital","ProBNP","10/7/2020","429"
"3170404689","Gov: Hospital","ProBNP","11/13/2020","466"
"3170404689","Gov: Hospital","ProBNP","12/8/2020","419"
"3170404698","Gov: Hospital","Cyfra 21-1","1/13/2015","2"
"3170404698","Gov: Hospital","Cyfra 21-1","3/12/2015","2"
"3170404698","Gov: Hospital","Cyfra 21-1","4/9/2015","8"
"3170404698","Gov: Hospital","Cyfra 21-1","6/8/2015","1"
"3170404698","Gov: Hospital","Cyfra 21-1","7/27/2015","6"
"3170404698","Gov: Hospital","Cyfra 21-1","8/6/2015","1"
"3170404698","Gov: Hospital","Cyfra 21-1","9/8/2015","3"
"3170404698","Gov: Hospital","Cyfra 21-1","10/7/2015","7"
"3170404698","Gov: Hospital","Cyfra 21-1","12/24/2015","3"
"3170404698","Gov: Hospital","Cyfra 21-1","3/11/2016","5"
"3170404698","Gov: Hospital","Cyfra 21-1","4/7/2016","7"
"3170404698","Gov: Hospital","Cyfra 21-1","7/11/2016","8"
"3170404698","Gov: Hospital","Cyfra 21-1","8/17/2016","2"
"3170404698","Gov: Hospital","Cyfra 21-1","9/7/2016","1"
"3170404698","Gov: Hospital","Cyfra 21-1","10/7/2016","6"
"3170404698","Gov: Hospital","Cyfra 21-1","11/15/2016","4"
"3170404698","Gov: Hospital","Cyfra 21-1","1/9/2017","2"
"3170404698","Gov: Hospital","Cyfra 21-1","2/8/2017","1"
"3170404698","Gov: Hospital","Cyfra 21-1","4/11/2017","6"
"3170404698","Gov: Hospital","Cyfra 21-1","5/9/2017","1"
"3170404698","Gov: Hospital","Cyfra 21-1","7/6/2017","2"
"3170404698","Gov: Hospital","Cyfra 21-1","8/10/2017","5"
"3170404698","Gov: Hospital","Cyfra 21-1","9/5/2017","4"
"3170404698","Gov: Hospital","Cyfra 21-1","10/5/2017","1"
"3170404698","Gov: Hospital","Cyfra 21-1","11/6/2017","2"
"3170404698","Gov: Hospital","Cyfra 21-1","12/5/2017","3"
"3170404698","Gov: Hospital","Cyfra 21-1","4/5/2018","3"
"3170404698","Gov: Hospital","Cyfra 21-1","6/5/2018","3"
"3170404698","Gov: Hospital","Cyfra 21-1","11/5/2018","1"
"3170404698","Gov: Hospital","Cyfra 21-1","12/6/2018","3"
"3170404698","Gov: Hospital","Cyfra 21-1","1/7/2019","2"
"3170404698","Gov: Hospital","Cyfra 21-1","2/8/2019","3"
"3170404698","Gov: Hospital","Cyfra 21-1","3/7/2019","1"
"3170404698","Gov: Hospital","Cyfra 21-1","4/5/2019","3"
"3170404698","Gov: Hospital","Cyfra 21-1","7/12/2019","4"
"3170404698","Gov: Hospital","Cyfra 21-1","8/12/2019","3"
"3170404698","Gov: Hospital","Cyfra 21-1","11/12/2019","2"
"3170404698","Gov: Hospital","Cyfra 21-1","7/20/2020","2"
"3170404698","Gov: Hospital","Cyfra 21-1","8/10/2020","1"
"3170404698","Gov: Hospital","Cyfra 21-1","9/10/2020","1"
"3170404698","Gov: Hospital","HbA1c","2/8/2015","225"
"3170404698","Gov: Hospital","HbA1c","3/12/2015","249"
"3170404698","Gov: Hospital","HbA1c","4/9/2015","288"
"3170404698","Gov: Hospital","HbA1c","5/22/2015","256"
"3170404698","Gov: Hospital","HbA1c","6/8/2015","214"
"3170404698","Gov: Hospital","HbA1c","8/6/2015","258"
"3170404698","Gov: Hospital","HbA1c","9/8/2015","214"
"3170404698","Gov: Hospital","HbA1c","10/7/2015","263"
"3170404698","Gov: Hospital","HbA1c","1/20/2016","258"
"3170404698","Gov: Hospital","HbA1c","3/11/2016","223"
"3170404698","Gov: Hospital","HbA1c","4/7/2016","257"
"3170404698","Gov: Hospital","HbA1c","5/10/2016","216"
"3170404698","Gov: Hospital","HbA1c","6/7/2016","242"
"3170404698","Gov: Hospital","HbA1c","8/17/2016","192"
"3170404698","Gov: Hospital","HbA1c","9/7/2016","200"
"3170404698","Gov: Hospital","HbA1c","11/15/2016","214"
"3170404698","Gov: Hospital","HbA1c","12/7/2016","240"
"3170404698","Gov: Hospital","HbA1c","2/8/2017","261"
"3170404698","Gov: Hospital","HbA1c","3/23/2017","285"
"3170404698","Gov: Hospital","HbA1c","4/11/2017","332"
"3170404698","Gov: Hospital","HbA1c","6/12/2017","382"
"3170404698","Gov: Hospital","HbA1c","7/6/2017","265"
"3170404698","Gov: Hospital","HbA1c","8/10/2017","220"
"3170404698","Gov: Hospital","HbA1c","10/5/2017","289"
"3170404698","Gov: Hospital","HbA1c","11/6/2017","272"
"3170404698","Gov: Hospital","HbA1c","12/5/2017","300"
"3170404698","Gov: Hospital","HbA1c","1/5/2018","247"
"3170404698","Gov: Hospital","HbA1c","2/5/2018","253"
"3170404698","Gov: Hospital","HbA1c","3/5/2018","246"
"3170404698","Gov: Hospital","HbA1c","4/5/2018","301"
"3170404698","Gov: Hospital","HbA1c","5/7/2018","245"
"3170404698","Gov: Hospital","HbA1c","6/5/2018","267"
"3170404698","Gov: Hospital","HbA1c","7/5/2018","279"
"3170404698","Gov: Hospital","HbA1c","8/6/2018","260"
"3170404698","Gov: Hospital","HbA1c","10/5/2018","268"
"3170404698","Gov: Hospital","HbA1c","11/5/2018","309"
"3170404698","Gov: Hospital","HbA1c","12/6/2018","294"
"3170404698","Gov: Hospital","HbA1c","1/7/2019","259"
"3170404698","Gov: Hospital","HbA1c","2/8/2019","249"
"3170404698","Gov: Hospital","HbA1c","3/7/2019","279"
"3170404698","Gov: Hospital","HbA1c","4/5/2019","294"
"3170404698","Gov: Hospital","HbA1c","6/28/2019","282"
"3170404698","Gov: Hospital","HbA1c","7/12/2019","233"
"3170404698","Gov: Hospital","HbA1c","9/23/2019","213"
"3170404698","Gov: Hospital","HbA1c","10/21/2019","273"
"3170404698","Gov: Hospital","HbA1c","11/12/2019","252"
"3170404698","Gov: Hospital","HbA1c","1/16/2020","239"
"3170404698","Gov: Hospital","HbA1c","1/17/2020","248"
"3170404698","Gov: Hospital","HbA1c","2/12/2020","262"
"3170404698","Gov: Hospital","HbA1c","5/15/2020","165"
"3170404698","Gov: Hospital","HbA1c","6/10/2020","221"
"3170404698","Gov: Hospital","HbA1c","8/10/2020","223"
"3170404698","Gov: Hospital","HbA1c","10/28/2020","269"
"3170404698","Gov: Hospital","HbA1c","11/23/2020","229"
"3170404698","Gov: Hospital","HbA1c","12/17/2020","252"
"3170404698","Gov: Hospital","ProBNP","1/13/2015","389"
"3170404698","Gov: Hospital","ProBNP","2/8/2015","509"
"3170404698","Gov: Hospital","ProBNP","5/22/2015","473"
"3170404698","Gov: Hospital","ProBNP","6/8/2015","495"
"3170404698","Gov: Hospital","ProBNP","7/27/2015","434"
"3170404698","Gov: Hospital","ProBNP","9/8/2015","433"
"3170404698","Gov: Hospital","ProBNP","10/7/2015","425"
"3170404698","Gov: Hospital","ProBNP","12/24/2015","418"
"3170404698","Gov: Hospital","ProBNP","1/20/2016","489"
"3170404698","Gov: Hospital","ProBNP","3/11/2016","491"
"3170404698","Gov: Hospital","ProBNP","4/7/2016","538"
"3170404698","Gov: Hospital","ProBNP","5/10/2016","478"
"3170404698","Gov: Hospital","ProBNP","6/7/2016","456"
"3170404698","Gov: Hospital","ProBNP","7/11/2016","394"
"3170404698","Gov: Hospital","ProBNP","8/17/2016","444"
"3170404698","Gov: Hospital","ProBNP","10/7/2016","448"
"3170404698","Gov: Hospital","ProBNP","11/15/2016","570"
"3170404698","Gov: Hospital","ProBNP","12/7/2016","497"
"3170404698","Gov: Hospital","ProBNP","3/23/2017","582"
"3170404698","Gov: Hospital","ProBNP","5/9/2017","481"
"3170404698","Gov: Hospital","ProBNP","6/12/2017","630"
"3170404698","Gov: Hospital","ProBNP","7/6/2017","508"
"3170404698","Gov: Hospital","ProBNP","8/10/2017","585"
"3170404698","Gov: Hospital","ProBNP","9/5/2017","600"
"3170404698","Gov: Hospital","ProBNP","10/5/2017","585"
"3170404698","Gov: Hospital","ProBNP","12/5/2017","634"
